file,class,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,type_x,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y,type_y,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.771,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,771,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,771,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\JedisPoolWithCompleteCredentialsTest.java,redis.clients.jedis.tests.JedisPoolWithCompleteCredentialsTest.285,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,285,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,285,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.1253,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1253,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1253,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\ShardedJedisPool.java,redis.clients.jedis.ShardedJedisPool.ShardedJedisFactory,0.0,-1.0,4.0,6.0,0.6,-1.0,2.0,63,innerclass,1,0,8,0.06666667,0.6666667,53,0,9,0,3,6,14,0.0,-1.0,4.0,6.0,0.6,-1.0,2.0,58,innerclass,1,0,8,0.06666667,0.6666667,53,0,9,0,3,6,14
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.1172,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1172,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1172,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.862,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,862,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,862,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1325,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1325,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1325,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1483,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1483,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1483,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\SSLJedisTest.java,redis.clients.jedis.tests.SSLJedisTest,0.0,-1.0,40.0,2.0,0.04761905,-1.0,14.0,40,class,1,5,11,0.0,0.0,181,0,31,1,0,16,19,0.0,-1.0,40.0,2.0,0.04761905,-1.0,14.0,39,class,1,5,11,0.0,0.0,181,0,30,1,0,16,19
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\SSLJedisWithCompleteCredentialsTest.java,redis.clients.jedis.tests.SSLJedisWithCompleteCredentialsTest,0.0,-1.0,45.0,0.0,0.0,-1.0,14.0,30,class,1,1,12,0.0,0.0,189,0,29,1,0,15,18,0.0,-1.0,45.0,0.0,0.0,-1.0,14.0,30,class,1,1,12,0.0,0.0,189,0,28,1,0,15,18
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.982,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,982,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,982,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1697,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1697,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1697,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.909,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,909,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,909,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.569,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,569,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,569,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\util\JedisClusterCRC16.java,redis.clients.jedis.util.JedisClusterCRC16,0.0,-1.0,4.0,6.0,0.6,-1.0,2.0,10,class,1,6,6,0.0,0.8333333,49,0,5,0,1,6,17,0.0,-1.0,4.0,6.0,0.6,-1.0,2.0,10,class,1,6,6,0.0,0.8333333,49,0,5,0,1,6,17
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.260,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,260,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,260,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.1373,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1373,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1373,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\BinaryRedisPipeline.java,redis.clients.jedis.commands.BinaryRedisPipeline,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,11,interface,1,2,26,0.0,0.0,209,0,4,0,0,199,199,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,10,interface,1,2,23,0.0,0.0,206,0,4,0,0,196,196
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.952,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,952,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,952,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.609,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,609,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,609,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1043,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1043,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1043,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.358,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,358,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,358,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.821,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,821,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,821,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\JedisPoolTest.java,redis.clients.jedis.tests.JedisPoolTest,0.0,-1.0,138.0,2.0,0.014285714,-1.0,16.0,29,class,3,1,21,0.6333333,0.23076923,322,0,43,2,1,26,34,0.0,-1.0,138.0,2.0,0.014285714,-1.0,16.0,29,class,3,1,21,0.6333333,0.23076923,322,0,43,2,1,26,34
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\MultiKeyJedisClusterCommands.java,redis.clients.jedis.commands.MultiKeyJedisClusterCommands,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,25,interface,1,1,19,0.0,0.0,59,0,0,0,0,57,57,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,24,interface,1,1,17,0.0,0.0,56,0,0,0,0,54,54
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1707,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1707,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1707,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster,3.0,0.0,68.0,790.0,0.9207459,1.0,7.0,25,class,2,9,50,0.0,0.0,2244,0,59,0,0,298,309,3.0,0.0,68.0,778.0,0.91962177,1.0,7.0,25,class,2,9,47,0.0,0.0,2209,0,54,0,0,293,304
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1388,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1388,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1388,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.972,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,972,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,972,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\commands\BinaryValuesCommandsTest.java,redis.clients.jedis.tests.commands.BinaryValuesCommandsTest,3.0,0.0,113.0,182.0,0.61694914,0.0,9.0,28,class,2,0,12,0.93939394,0.7407408,271,0,55,0,9,33,56,3.0,0.0,97.0,157.0,0.61811024,0.0,8.0,27,class,2,0,11,0.93333334,0.7333333,239,0,46,0,9,30,45
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\ListPosition.java,redis.clients.jedis.ListPosition,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,5,enum,1,16,2,-1.0,0.0,5,0,2,0,1,1,1,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,5,enum,1,16,2,-1.0,0.0,5,0,2,0,1,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\commands\SetCommandsTest.java,redis.clients.jedis.tests.commands.SetCommandsTest,3.0,0.0,21.0,195.0,0.9027778,0.0,3.0,26,class,2,0,9,1.0,0.61403507,367,0,72,0,12,19,19,3.0,0.0,21.0,195.0,0.9027778,0.0,3.0,26,class,2,0,9,1.0,0.61403507,367,0,72,0,12,19,19
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.629,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,629,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,629,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.539,1.0,1.0,1.0,0.0,0.0,0.0,1.0,539,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,539,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.351,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,351,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,351,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\exceptions\JedisDataException.java,redis.clients.jedis.exceptions.JedisDataException,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,3,class,5,21,1,0.0,1.0,12,6,0,0,1,3,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,3,class,5,20,1,0.0,1.0,12,5,0,0,1,3,3
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\utils\JedisSentinelTestUtil.java,redis.clients.jedis.tests.utils.JedisSentinelTestUtil.15,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,15,anonymous,1,0,3,0.0,0.0,15,0,5,0,0,2,4,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,15,anonymous,1,0,3,0.0,0.0,15,0,5,0,0,2,4
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.1283,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1283,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1283,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\benchmark\SafeEncoderBenchmark.java,redis.clients.jedis.tests.benchmark.SafeEncoderBenchmark,0.0,-1.0,9.0,4.0,0.30769232,-1.0,2.0,9,class,1,0,2,,0.0,18,0,6,0,1,1,3,0.0,-1.0,9.0,4.0,0.30769232,-1.0,2.0,9,class,1,0,2,,0.0,18,0,6,0,1,1,3
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\util\Hashing.java,redis.clients.jedis.util.Hashing.10,0.0,-1.0,4.0,0.0,0.0,-1.0,2.0,10,anonymous,1,0,3,0.0,0.0,20,0,8,0,0,2,4,0.0,-1.0,4.0,0.0,0.0,-1.0,2.0,10,anonymous,1,0,3,0.0,0.0,20,0,8,0,0,2,4
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.461,1.0,1.0,1.0,0.0,0.0,0.0,1.0,461,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,461,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\JedisCommands.java,redis.clients.jedis.commands.JedisCommands,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,43,interface,1,5,34,0.0,0.0,214,0,4,0,0,204,204,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,40,interface,1,5,31,0.0,0.0,211,0,4,0,0,201,201
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\utils\RedisVersionUtil.java,redis.clients.jedis.tests.utils.RedisVersionUtil,0.0,-1.0,1.0,1.0,0.5,-1.0,1.0,5,class,1,8,3,0.0,0.0,23,0,8,0,0,2,6,0.0,-1.0,1.0,1.0,0.5,-1.0,1.0,5,class,1,8,3,0.0,0.0,23,0,8,0,0,2,6
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1265,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1265,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1265,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BitOP.java,redis.clients.jedis.BitOP,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,3,enum,1,14,2,-1.0,0.0,5,0,2,0,1,1,1,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,3,enum,1,14,2,-1.0,0.0,5,0,2,0,1,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.980,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,980,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,980,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\ScanParams.java,redis.clients.jedis.ScanParams,0.0,-1.0,15.0,0.0,0.0,-1.0,4.0,18,class,1,21,5,1.0,0.6666667,49,0,15,0,3,7,11,0.0,-1.0,15.0,0.0,0.0,-1.0,4.0,18,class,1,20,5,1.0,0.6666667,49,0,15,0,3,7,11
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\params\RestoreParams.java,redis.clients.jedis.params.RestoreParams,3.0,0.0,4.0,10.0,0.71428573,0.0,1.0,14,class,2,18,5,0.6666667,0.6666667,45,0,6,0,4,6,10,3.0,0.0,4.0,10.0,0.71428573,0.0,1.0,14,class,2,18,5,0.6666667,0.6666667,45,0,6,0,4,6,10
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\params\ZAddParams.java,redis.clients.jedis.params.ZAddParams,3.0,0.0,0.0,15.0,1.0,0.6666667,0.0,8,class,2,18,4,0.53571427,0.75,53,0,7,0,5,8,13,3.0,0.0,0.0,15.0,1.0,0.6666667,0.0,8,class,2,18,4,0.53571427,0.75,53,0,7,0,5,8,13
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.849,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,849,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,849,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\TupleTest.java,redis.clients.jedis.tests.TupleTest,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,12,class,1,0,2,0.0,0.0,45,0,7,0,0,5,5,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,12,class,1,0,2,0.0,0.0,45,0,7,0,0,5,5
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\utils\ByteArrayUtil.java,redis.clients.jedis.tests.utils.ByteArrayUtil,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,7,class,1,2,2,0.0,0.0,19,0,6,0,0,2,5,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,7,class,1,2,2,0.0,0.0,19,0,6,0,0,2,5
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\util\Pool.java,redis.clients.jedis.util.Pool,0.0,-1.0,6.0,3.0,0.33333334,-1.0,2.0,14,class,1,16,8,0.45614034,0.3,126,0,19,0,1,20,39,0.0,-1.0,6.0,3.0,0.33333334,-1.0,2.0,14,class,1,16,8,0.45614034,0.3,126,0,19,0,1,20,39
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\SSLJedisSentinelPoolTest.java,redis.clients.jedis.tests.SSLJedisSentinelPoolTest,0.0,-1.0,9.0,19.0,0.6785714,-1.0,4.0,15,class,1,0,11,1.0,0.1875,40,0,15,0,4,4,4,0.0,-1.0,9.0,19.0,0.6785714,-1.0,4.0,15,class,1,0,11,1.0,0.1875,40,0,15,0,4,4,4
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\commands\ConnectionHandlingCommandsTest.java,redis.clients.jedis.tests.commands.ConnectionHandlingCommandsTest,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,12,class,1,0,5,1.0,0.0,11,0,4,0,1,2,2,0.0,-1.0,0.0,2.0,1.0,-1.0,0.0,12,class,1,0,5,1.0,0.0,11,0,4,0,1,2,2
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.892,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,892,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,892,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\AdvancedBinaryJedisCommands.java,redis.clients.jedis.commands.AdvancedBinaryJedisCommands,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,13,interface,1,1,9,0.0,0.0,51,0,0,0,0,49,49,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,10,interface,1,1,6,0.0,0.0,43,0,0,0,0,41,41
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\utils\AssertUtil.java,redis.clients.jedis.tests.utils.AssertUtil,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,15,class,1,12,2,0.0,0.0,65,0,17,0,0,5,20,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,15,class,1,11,2,0.0,0.0,65,0,17,0,0,5,20
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.699,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,699,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,699,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.879,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,879,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,879,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\JedisPoolWithCompleteCredentialsTest.java,redis.clients.jedis.tests.JedisPoolWithCompleteCredentialsTest,0.0,-1.0,112.0,3.0,0.026086956,-1.0,12.0,32,class,1,1,17,0.55263156,0.2857143,220,0,36,0,1,21,25,0.0,-1.0,112.0,3.0,0.026086956,-1.0,12.0,32,class,1,1,17,0.55263156,0.2857143,220,0,36,0,1,21,25
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\SSLJedisClusterTest.java,redis.clients.jedis.tests.SSLJedisClusterTest,1.0,0.0,20.0,66.0,0.76744187,0.0,4.0,26,class,3,0,12,0.8333333,0.3,154,0,14,1,5,12,17,1.0,0.0,20.0,66.0,0.76744187,0.0,4.0,26,class,3,0,12,0.8333333,0.3,154,0,14,1,5,12,17
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.210,1.0,1.0,1.0,0.0,0.0,0.0,1.0,210,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,210,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.960,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,960,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,960,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.671,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,671,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,671,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Protocol.java,redis.clients.jedis.Protocol.Keyword,0.0,0.0,1.0,2.0,0.6666667,-1.0,1.0,285,enum,1,0,2,1.0,0.0,9,0,3,0,1,2,2,0.0,0.0,1.0,2.0,0.6666667,-1.0,1.0,281,enum,1,0,2,1.0,0.0,9,0,3,0,1,2,2
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\params\GeoRadiusParam.java,redis.clients.jedis.params.GeoRadiusParam,3.0,0.0,1.0,19.0,0.95,1.0,1.0,9,class,2,25,5,0.5833333,0.77777773,63,0,10,0,6,9,16,3.0,0.0,1.0,19.0,0.95,1.0,1.0,9,class,2,25,5,0.5833333,0.77777773,63,0,10,0,6,9,16
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.639,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,639,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,639,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.1393,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1393,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1393,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
